product_id,product_category_name,product_category_name_eng,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,sample,img,gender,article_type,colour,season,title,revenue,margin,promotion
805e46e794f114d8800f55296251f907,fashion_calcados,fashion footwear,53,408,5,1400,22,12,33,NA,45802.jpg,Women,Heels,Black,Fall,Senorita Women Black Flats,59.99,19.8,0
c5e93f42eccbe45b7eda897d5a26fb78,malas_acessorios,bags accessories,50,449,1,1450,55,32,35,NA,25188.jpg,Women,Handbags,Brown,Winter,Lino Perros Women Leatherite Brown Handbag,119.95,4.8,1
688f41cea8b772c6901d723e73b74579,malas_acessorios,bags accessories,53,252,1,600,20,49,39,NA,48758.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,59.98,25.19,0
e5215437680ffc2cfdb0ce9088870176,fashion_calcados,fashion footwear,59,1757,2,500,30,5,12,NA,30695.jpg,Women,Flats,Bronze,Winter,Catwalk Women Bronze toned Sandals,89.95,9,0
61e8bddb5e00dffe8bfbf972cf3fdf18,malas_acessorios,bags accessories,53,473,4,1050,30,15,15,NA,46155.jpg,Women,Necklace and Chains,Cream,Fall,Adrika Women Cream & Brown Necklace,89.99,41.4,1
1b97621fc0e6ac58cfb272d5ccf8c15b,fashion_roupa_masculina,fashion menswear,55,1241,2,1000,16,2,11,NA,11712.jpg,Men,Shirts,Blue,Summer,Lee Men Solid Blue Shirts,89.99,7.2,0
42af75da4dff5f8f6be029c5bdd5f08f,malas_acessorios,bags accessories,52,391,3,17450,29,57,40,NA,59552.jpg,Women,Bracelet,Silver,Summer,Lucera Silver Bracelet,89.98,41.39,1
ad6cb6097e3d27661b789a84ec7cc9aa,fashion_calcados,fashion footwear,54,451,5,1700,36,37,16,NA,46613.jpg,Women,Heels,Grey,Summer,Catwalk Women Multi Coloured Sandals,59.95,23.38,1
9eca2336e05ce3b44072af92fe661a3a,malas_acessorios,bags accessories,56,1911,2,700,28,9,14,NA,47663.jpg,Women,Scarves,Brown,Summer,Femella Women Brown Leopard Print Scarf,109.96,14.29,0
855b12ca88fe958e9076503d8c716c4e,malas_acessorios,bags accessories,44,224,1,800,41,10,30,NA,21528.jpg,Women,Handbags,Copper,Winter,Kiara Women Sequins Copper Handbag,99.99,9,0
e9e8ec421793c31261cde20786e9ff16,malas_acessorios,bags accessories,27,512,6,5000,50,45,25,NA,52176.jpg,Women,Ring,Black,Fall,Lencia Sterling Silver Ring,59.99,28.2,0
ce50ce6bd3918bddcce75a3014b560f6,malas_acessorios,bags accessories,29,1011,5,1383,40,23,37,NA,58112.jpg,Women,Earrings,Brown,Fall,Rreverie Dark Brown & Turquoise Earrings,19.98,9.39,1
18692fdc7adb29c885d8cb84eb68a97e,fashion_roupa_masculina,fashion menswear,27,575,2,850,45,10,35,NA,56849.jpg,Men,Jeans,Navy Blue,Fall,John Players Men Navy Regular Fit Jeans,69.98,5.6,0
63a033b030ff3da0b4b4eb3043c503d1,fashion_calcados,fashion footwear,54,480,2,600,30,10,15,NA,43367.jpg,Women,Flats,Black,Summer,Reebok Women Black Casual Shoes,119.96,10.8,1
e24c96c234ee0f2b0947bd394ec402ca,malas_acessorios,bags accessories,55,956,1,1900,48,10,33,NA,48710.jpg,Women,Earrings,Silver,Summer,Lucera Women Silver Earrings,79.95,35.18,0
f1e60c5b5f15ae0c91d490abe6c03bf2,malas_acessorios,bags accessories,59,244,1,600,34,6,24,NA,58624.jpg,Women,Bracelet,Black,Winter,ToniQ Women Black Bracelet,99.99,46,0
6401d2f82d6e6c52998ce626fe4eda24,fashion_roupa_masculina,fashion menswear,30,51,1,300,30,40,11,NA,6046.jpg,Men,Shirts,Green,Summer,UCB Men Logo Chest Green Shirt,39.99,2.8,0
ffd259a48b9b073c942884d0f3659566,fashion_roupa_masculina,fashion menswear,30,273,1,400,40,5,20,NA,44923.jpg,Men,Jeans,Blue,Summer,Jack & Jones Men Blue Jeans,19.95,2.59,0
dc0e42a3f768716a158834ab59694650,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,45400.jpg,Women,Flats,Maroon,Winter,Rocia Women Maroon Sandals,59.99,3,0
dc556db3ce4879d098cc5479d44beb13,malas_acessorios,bags accessories,58,859,2,3850,30,10,49,NA,43795.jpg,Women,Earrings,Gold,Summer,Royal Diadem Magenta Earrings,69.97,31.49,1
1bc861b90a53405f92c18482e45e897c,malas_acessorios,bags accessories,45,225,1,600,47,10,34,NA,52846.jpg,Women,Earrings,White,Summer,Adrika White Earrings,49.98,22.49,0
681e1525258578dd8a22a3c249509bf5,malas_acessorios,bags accessories,32,43,5,200,16,5,45,NA,33988.jpg,Women,Scarves,Blue,Summer,Femella Women Printed Blue Scarf,19.96,2.59,0
987639aa04642e107c6781b619539a9e,fashion_roupa_masculina,fashion menswear,31,322,1,1000,20,20,20,NA,24204.jpg,Men,Jeans,Blue,Summer,Deni Yo Men Skinny Fit Blue Jeans,89.99,9.9,1
e8c68ed99b73a85e2c22388f4a702bc0,fashion_roupa_masculina,fashion menswear,33,54,1,500,30,40,11,NA,44924.jpg,Men,Jeans,Blue,Summer,Jack & Jones Men Blue Jeans,69.97,6.3,0
781145cd898909ed4389dc1a21192426,fashion_roupa_feminina,fashion women's clothing,26,225,2,400,16,2,11,1,46271.jpg,Women,Dresses,Blue,Summer,109F Blue A-Line Dress,109.99,6.6,1
f576b52ac16acd49c1c3dc82ca1e792e,malas_acessorios,bags accessories,42,299,1,500,18,48,34,NA,47664.jpg,Women,Scarves,Grey,Summer,Femella Women Grey & Blue Butterfly Scarf,49.98,2.5,1
c68252426f70e1434cf6e465d7cae869,malas_acessorios,bags accessories,53,1289,2,450,16,40,25,NA,52178.jpg,Women,Ring,Silver,Fall,Lencia Women Sterling Silver Ring,89.99,42.3,0
771fdcb0db87731f794a0e723e93b732,fashion_roupa_feminina,fashion women's clothing,63,437,4,300,36,6,27,1,21174.jpg,Women,Tops,Beige,Fall,s.Oliver Women Stripes Beige Top,49.98,4.5,0
ef20cc9755032059db24bef18745df2f,fashion_calcados,fashion footwear,48,647,2,1600,20,9,21,NA,21715.jpg,Women,Casual Shoes,Blue,Winter,Catwalk Women Blue Casual Shoes,99.97,29.99,0
1272db6c9d16e3c3b9878c3462a0f369,malas_acessorios,bags accessories,29,1095,3,450,28,19,29,NA,58138.jpg,Women,Ring,Silver,Fall,Rreverie Silver Ring,59.99,26.4,0
cb584c49f570fef84e71a4297652bd48,malas_acessorios,bags accessories,29,599,5,375,28,19,29,NA,47665.jpg,Women,Scarves,Blue,Summer,Femella Women Blue & White Scarf,29.96,3.6,1
c7b3cf9de7be95b3e09e7a63315685eb,malas_acessorios,bags accessories,49,489,2,16250,18,53,39,NA,48726.jpg,Women,Earrings,Silver,Summer,Lucera Women Silver Earrings,29.98,14.09,0
75e8e3d9663c75fe4693bdf6d6b03ede,malas_acessorios,bags accessories,48,221,1,700,46,10,34,NA,49019.jpg,Women,Ring,Silver,Fall,Lucera Women Set of Two Silver Ring,99.95,44.98,0
7a6a8e721213b9881cfcb60aaafcc3d3,fashion_calcados,fashion footwear,35,670,2,900,40,33,26,NA,12702.jpg,Women,Casual Shoes,White,Fall,Nike Women Capri White Casual Shoes,59.95,22.18,1
5e8b0d21d2584970a728779743579947,fashion_calcados,fashion footwear,47,649,3,800,21,9,22,NA,35782.jpg,Women,Heels,Pink,Summer,Enroute Women Pink Flats,59.97,20.39,1
bb5270be574487250ba3c3b742caa6e0,malas_acessorios,bags accessories,60,2071,6,1150,20,20,20,NA,48767.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,49.97,23.49,0
2b939dc9b176d7fa21594d588815d4a4,malas_acessorios,bags accessories,45,702,1,1300,33,10,49,NA,58139.jpg,Women,Ring,Silver,Fall,Rreverie Silver Ring,69.96,29.38,0
ef70e532c5fc29ee4c3e44006819669b,malas_acessorios,bags accessories,46,242,3,480,16,30,20,NA,59904.jpg,Women,Scarves,Pink,Fall,Femella Women Pink Scarf,29.96,2.4,0
cb378611bbb39f1716b4f0c335201448,malas_acessorios,bags accessories,39,632,6,16850,38,58,25,NA,54868.jpg,Women,Necklace and Chains,Gold,Fall,Ivory Tag Women Blazing Stone Multicolour Necklace,49.97,20.99,0
988b2a648a563f61225c02b494487eab,fashion_calcados,fashion footwear,55,344,3,1900,36,37,16,NA,14401.jpg,Women,Heels,Blue,Summer,Enroute Women Steelblue Heels,99.97,32.99,0
3c33294ae18a2298ca94f669347ca935,fashion_calcados,fashion footwear,53,375,4,300,29,7,16,NA,47539.jpg,Women,Flats,White,Winter,Portia Women White Flats,79.96,10.39,0
5dd8e8df9f408e7b2feb9bfd44c6f011,malas_acessorios,bags accessories,45,702,1,950,33,10,49,NA,42637.jpg,Women,Bracelet,Gold,Winter,Estelle Women Gold Bracelet,19.98,9.59,1
909cbfcbd548d18e67449df6a47e73f2,malas_acessorios,bags accessories,40,856,3,600,16,30,20,NA,47992.jpg,Women,Watches,Black,Winter,Helix Women Black Watch,69.95,29.38,0
5adc6c464f33f8560dd3c984291d4ba1,malas_acessorios,bags accessories,33,924,3,550,16,30,20,NA,43792.jpg,Women,Earrings,Gold,Summer,Royal Diadem Gold & Pink Earrings,79.98,35.99,1
5525bcf86683c9d9777c2f28326d7db4,fashion_calcados,fashion footwear,34,240,12,200,29,7,16,NA,15715.jpg,Women,Casual Shoes,Purple,Fall,Nike Women Sweet Classic High Purple Casual Shoes,129.99,52,0
1a980a10bed1d765e2eb2ad3608a63a1,malas_acessorios,bags accessories,45,217,1,850,45,10,31,NA,59903.jpg,Women,Scarves,Peach,Fall,Femella Women Peach Printed Scarf,9.97,1.2,0
c4cca1d23088d10099f52159878b6686,fashion_roupa_feminina,fashion women's clothing,43,1621,2,600,16,2,11,1,59897.jpg,Women,Dresses,Yellow,Fall,Femella Women Yellow Dress,59.95,2.4,0
0d77d60c579e0b58944b380d57972d88,fashion_calcados,fashion footwear,37,480,4,1200,16,33,19,NA,5897.jpg,Women,Casual Shoes,White,Summer,Puma Women's Feuerwerk White Shoe,129.95,38.99,0
0906585a53ae0d9e9d848e83b8f2ea88,fashion_roupa_feminina,fashion women's clothing,27,405,3,1200,25,15,25,1,40371.jpg,Women,Jeans,Navy Blue,Summer,Tokyo Talkies Women Navy Slim Fit Jeans,119.96,10.8,0
01caf54032309b518a584331b8a673f6,malas_acessorios,bags accessories,45,223,1,800,46,10,32,NA,59432.jpg,Women,Handbags,Black,Summer,Spice Art Women Black Handbag,19.96,2,0
170ae15fc78b44bceab3e66baefbbd99,fashion_roupa_masculina,fashion menswear,38,50,1,300,30,40,11,NA,4972.jpg,Men,Shirts,Green,Summer,Gini and Jony Boy's Kangaroo Green White Kidswear,99.99,6,0
e475b26e5db4c91fa1cd25927908eac2,fashion_esporte,fashion sport,22,886,4,200,22,6,15,1,39899.jpg,Men,Sports Sandals,Brown,Summer,ADIDAS Men Brown Sandals,89.96,34.18,1
571547781b09e0d5b1b0fe849e41728d,malas_acessorios,bags accessories,60,957,7,1550,30,50,20,NA,48760.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,59.96,26.98,0
1a57fd59f51629d5eefcc5737fa74bad,malas_acessorios,bags accessories,57,380,2,338,22,25,23,NA,40529.jpg,Women,Watches,White,Winter,Titan Women White Dial Watch,29.97,13.79,0
dc3503150b2bd7dbbb59168d88cd7550,malas_acessorios,bags accessories,45,218,1,600,47,10,31,NA,58184.jpg,Women,Handbags,Beige,Summer,Rocky S Women Beige Handbag,19.96,2,0
77aadda8f3636c56d2e32ebf735426ba,malas_acessorios,bags accessories,60,680,2,1500,41,15,29,NA,48993.jpg,Women,Ring,Silver,Fall,Lucera Women Silver Ring,49.95,22.98,0
494822838e3883190a3b0834d5124c02,fashion_esporte,fashion sport,54,511,2,150,16,12,12,1,34785.jpg,Men,Sports Sandals,Grey,Summer,Fila Men Benton Grey Sandals,119.99,44.4,0
f41f2bc23bbc617dd7fe3bbe1168754a,malas_acessorios,bags accessories,56,302,2,950,42,22,26,NA,31722.jpg,Women,Earrings,Silver,Winter,Fabindia Women Anusuya Silver Earrings,79.97,34.39,0
9bc5cc0e165e23d3f4824e7b02fb16e3,malas_acessorios,bags accessories,58,855,7,1150,35,14,29,NA,17639.jpg,Women,Scarves,Black,Fall,Puma Women Darsey Black Scarf,89.98,9,0
a4d44eb9f68b301db3a15c9a346f395c,malas_acessorios,bags accessories,56,730,3,3700,37,42,39,NA,54857.jpg,Women,Necklace and Chains,Gold,Fall,Ivory Tag Women Delicate Pink Pearl Necklace,29.98,12.89,0
a2c75a23c2f838881dd4275c0cec519f,fashion_calcados,fashion footwear,54,451,5,1650,36,37,16,NA,14430.jpg,Women,Casual Shoes,Black,Summer,Enroute Women Casual Black Casual Shoes,139.96,50.39,0
93ebf843a46dd3ba8085784ff4c604fc,fashion_roupa_masculina,fashion menswear,32,713,2,800,20,7,20,NA,29773.jpg,Men,Shirts,Green,Summer,Wrangler Men Green Striped Shirt,69.99,4.9,0
91a3dcf83ffdf9fecb0dadfc7f026998,malas_acessorios,bags accessories,41,230,1,800,45,10,32,NA,35133.jpg,Women,Bracelet,Cream,Winter,Allen Solly Woman Cream Bangle,39.98,18.79,0
ee414848defe3c945669ef6867298a62,malas_acessorios,bags accessories,44,218,1,200,16,5,16,NA,29988.jpg,Women,Watches,White,Summer,Aspen Women Mother Of Pearl Dial Watch AP1193,99.99,46,0
f1e258360f5eb6a99119bb6febde40fd,fashion_calcados,fashion footwear,55,344,3,1900,36,37,16,NA,45407.jpg,Women,Flats,Brown,Summer,Rocia Women Brown Sandals,69.96,7.7,0
32cb082100ed973a2e3a6950214f8629,malas_acessorios,bags accessories,32,1356,1,19200,40,77,55,NA,35134.jpg,Women,Bracelet,Navy Blue,Summer,Allen Solly Woman Navy Blue Bangle,29.97,14.09,0
905b0c0ebfb5ea28af1b5cfb97bbbd27,fashion_roupa_feminina,fashion women's clothing,43,1621,2,500,16,2,11,1,46285.jpg,Women,Dresses,Multi,Summer,109F Women Multi Coloured Dress,59.98,6,0
53e4a9df6738c52c11e3856a977404c4,fashion_calcados,fashion footwear,40,303,12,250,29,7,16,NA,46087.jpg,Women,Casual Shoes,Silver,Summer,ADIDAS Women Silver Magique Shoes,59.99,20.4,0
83d5757d175fa2b1b90e5369ce549b8e,malas_acessorios,bags accessories,20,590,5,4200,40,55,15,NA,59481.jpg,Women,Ring,Silver,Fall,Lucera Silver Chirsty Ring,29.97,12.89,1
d34ec3c23c142291062f958688a1b41c,malas_acessorios,bags accessories,54,114,1,1050,40,10,35,NA,53088.jpg,Women,Necklace and Chains,Silver,Winter,Fabindia Silver Necklace,39.97,17.99,1
6c25ce13992ffcb21d6f65764e5624f3,malas_acessorios,bags accessories,47,221,1,1000,46,10,34,NA,48721.jpg,Women,Earrings,Silver,Summer,Lucera Women Silver Earrings,19.98,9.59,0
64814436ab31f1548144e0c5fbf4bf2e,fashion_calcados,fashion footwear,40,303,12,500,29,7,16,NA,4743.jpg,Women,Casual Shoes,Red,Summer,Numero Uno Women Dna Red Shoe,109.96,34.09,0
1ea666016f92dbe83254279eda832f34,malas_acessorios,bags accessories,51,396,3,350,25,10,20,NA,46538.jpg,Women,Watches,White,Summer,Timex Women Pearly White Dial Watch,69.97,33.59,0
4c92e541a1ebcea93b97d490990df18a,malas_acessorios,bags accessories,40,1070,1,600,90,5,11,NA,46139.jpg,Women,Necklace and Chains,Copper,Fall,Adrika Women Copper Necklace,99.97,45.99,0
c948690e312407d6724998a03db29a6e,malas_acessorios,bags accessories,55,125,1,500,20,41,28,NA,52841.jpg,Women,Earrings,Green,Summer,Adrika Green Earrings,49.98,23.49,0
0e46a653d7cee79c08431b38fcb67fe9,fashion_roupa_masculina,fashion menswear,28,696,2,300,16,2,11,NA,13417.jpg,Men,Shirts,Blue,Summer,United Colors of Benetton Men Solid Blue Shirts,109.97,13.2,0
2cdc0ae80267a6e170415f236fd1d243,fashion_calcados,fashion footwear,57,403,4,1400,22,12,33,NA,2880.jpg,Women,Heels,Grey,Summer,Catwalk Women Leather Formal Grey Heels,59.95,23.98,0
c384917e9d01a9fe89791010d3ed0883,malas_acessorios,bags accessories,56,1538,4,21200,77,33,50,NA,49020.jpg,Women,Ring,Silver,Fall,Lucera Women Set of Two Silver Ring,79.95,37.58,0
afa545a68cd944454da238793813a4d8,malas_acessorios,bags accessories,41,272,2,16050,60,40,40,NA,49018.jpg,Women,Ring,Silver,Fall,Lucera Women Set of Two Silver Rings,19.95,9.38,0
6e59a5107a6102148b438cb33d5a2529,malas_acessorios,bags accessories,49,826,1,800,21,50,33,NA,19296.jpg,Women,Watches,White,Summer,Guess Women White Dial Watch W80056L1,39.97,17.19,0
e558ed9db130cd52586bb4fcb1090132,malas_acessorios,bags accessories,43,784,1,900,19,51,36,NA,3396.jpg,Women,Handbags,Blue,Winter,Murcia Women Turquoise Blue Handbag,99.99,5,0
e78a3e8673e3084630444ea05692785d,malas_acessorios,bags accessories,46,358,1,5300,19,49,34,NA,48761.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,49.95,23.98,0
2b6a4adfd7ce44db781519964309b7f1,malas_acessorios,bags accessories,48,218,1,700,47,10,34,NA,11140.jpg,Women,Scarves,White,Fall,Scullers Women Solid White Scarves,39.95,4,0
9f31b36609877849f75e9586f6b6a62c,fashion_calcados,fashion footwear,57,404,4,700,22,12,33,NA,35784.jpg,Women,Flats,Black,Summer,Enroute Women Black Shoes,59.99,6.6,0
8dacc114d37ff4b78075db0d2464022e,malas_acessorios,bags accessories,39,278,1,700,19,48,35,NA,19298.jpg,Women,Watches,Black,Spring,Guess Women Puffy G Black Watch,59.97,28.79,0
0eb4fddd203cfbfae403820aca2656e3,malas_acessorios,bags accessories,38,209,1,750,49,10,33,NA,58123.jpg,Women,Earrings,Silver,Fall,Rreverie Silver & White Earrings,99.99,43,0
e116f9f26f694ce10fec2f4e93fce4f6,malas_acessorios,bags accessories,54,445,3,14450,42,28,67,NA,48759.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,29.96,12.58,1
aae5bd5080ab78211526b58244f1be68,fashion_calcados,fashion footwear,41,192,6,200,29,7,16,NA,13481.jpg,Women,Flats,Black,Fall,Rocia Women Black Flats,19.97,1.6,0
b5a8535271a06eda7aad510c09ddbf38,malas_acessorios,bags accessories,47,219,1,900,46,10,34,NA,46060.jpg,Women,Bracelet,Gold,Winter,Estelle Women Gold Plated Bracelet,99.98,47.99,0
06976617d8c5e71de4f3c2d93e788fd5,malas_acessorios,bags accessories,57,444,1,1200,32,10,45,NA,58581.jpg,Women,Ring,Black,Winter,ToniQ Women Black Ring,19.97,9.19,0
f50524ec99356b2afcfd21995cd69d9f,fashion_calcados,fashion footwear,54,404,4,1500,22,12,33,NA,56870.jpg,Women,Casual Shoes,Brown,Winter,HM Women Brown Shoes,59.96,23.98,1
995a6110a2705a9401669fb4cf939241,malas_acessorios,bags accessories,45,416,4,12700,18,105,40,NA,42639.jpg,Women,Bracelet,Gold,Winter,Estelle Women Gold Bracelet,59.99,28.2,1
7bcc0cf24eb0ae336943a57e67f6ab82,fashion_calcados,fashion footwear,54,404,4,850,22,12,33,NA,17682.jpg,Women,Casual Shoes,Blue,Winter,Catwalk Women Closed Blue Casual Shoe,109.96,35.19,0
beefe69ad05b3ad47376e388d3b5ea22,malas_acessorios,bags accessories,54,444,1,1200,40,10,32,NA,19747.jpg,Women,Scarves,White,Fall,ADIDAS Originals Women White Scarf,29.95,1.5,1
fcddf470369a3a13fc7b6146ac3a816e,malas_acessorios,bags accessories,39,975,1,20300,50,80,30,NA,25634.jpg,Women,Watches,Black,Summer,Fastrack Women Black Dial Watch N6035SL02,29.96,13.18,0
5a8f056272cbc4ea04c72f989fcb85f8,fashion_calcados,fashion footwear,57,2245,8,1150,33,13,20,NA,8977.jpg,Women,Casual Shoes,Black,Fall,Puma Women Saba Ballet DC3 Black Casual Shoes,69.99,21.7,1
cc696680ea0cefcd5d7d5d928afb8de8,fashion_esporte,fashion sport,48,1108,2,200,27,14,13,1,42089.jpg,Men,Sports Shoes,White,Summer,ADIDAS Men White Corona Sports Shoes,59.96,20.39,1
329851bd191cfd30470ffd5aa5457c23,malas_acessorios,bags accessories,45,218,1,500,47,10,31,NA,43759.jpg,Women,Earrings,Gold,Summer,Royal Diadem Black Earrings,99.96,42.98,0
d60ad4f168fafa0a30d6d5f03b6b7572,fashion_calcados,fashion footwear,54,451,5,3000,36,37,16,NA,49608.jpg,Women,Casual Shoes,Red,Winter,Catwalk Women Red Shoes,109.97,36.29,0
a87229f9d53610c8fa59579c82e1da8f,malas_acessorios,bags accessories,49,278,3,850,20,5,20,NA,48970.jpg,Women,Ring,Silver,Fall,Lucera Women Gold Ring,79.96,33.58,0
dac10a81c7091cad557ed66495179ca6,malas_acessorios,bags accessories,45,1544,5,750,20,50,40,NA,11141.jpg,Women,Scarves,Black,Fall,Scullers Women Solid Black Scarves,9.95,1.19,0
85f0972baa5c063019825fbf04f0d6a9,malas_acessorios,bags accessories,48,114,1,800,30,15,27,NA,19264.jpg,Women,Watches,Black,Fall,Guess Women Mini Prism Black Watch,39.99,17.2,0
9b1c33398191d2026558e5d3940a0d8b,fashion_calcados,fashion footwear,54,404,4,1500,22,12,33,NA,14408.jpg,Women,Heels,Beige,Summer,Enroute Women Casual Beige Flats,119.98,40.79,0
3ca00c4e1220f5de09fed51ea33cec30,malas_acessorios,bags accessories,54,1735,3,1000,16,50,35,NA,19297.jpg,Women,Watches,White,Summer,Guess Women Puffy G White Dial Watch with Swarovski Elements W85098L1,59.95,26.38,0
87ac501420e10a4e559d1094f172eb63,malas_acessorios,bags accessories,58,1146,4,500,35,25,25,NA,20603.jpg,Women,Handbags,Black,Winter,Baggit Women Selection Mayur Black Sling Bag,29.96,3.6,0
6b7c52cac292a4faf72cffd7085837a5,fashion_calcados,fashion footwear,57,404,4,700,22,12,33,NA,15511.jpg,Women,Heels,Pink,Fall,Rockport Women Jeanie Thong Chain Pink Flats,89.98,33.29,1
d2ba9fb97c0a861f8a62383c434e3e1d,fashion_roupa_masculina,fashion menswear,37,439,3,550,18,16,23,NA,14037.jpg,Men,Shirts,Blue,Winter,Flying Machine Men Check Blue Shirts,9.97,1,1
45ace3827ebfe577f1a9b99f35e23e60,malas_acessorios,bags accessories,52,163,1,733,43,11,35,NA,52647.jpg,Women,Handbags,Black,Summer,Mod'acc Women Black Handbag,9.99,0.7,0
5a885007d9eed9680c983b19126a4bee,malas_acessorios,bags accessories,59,683,3,700,43,16,27,NA,48766.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,89.99,39.6,0
c3e34cbfe33021ebcb984bc07aef6b73,malas_acessorios,bags accessories,42,348,1,750,25,3,20,NA,48588.jpg,Women,Bracelet,Silver,Summer,Lucera Women Silver Bracelet,59.97,26.39,0
5002827044a87d2de4309a5e7e6e7755,malas_acessorios,bags accessories,44,221,1,700,45,10,33,NA,54850.jpg,Women,Necklace and Chains,Gold,Summer,Ivory Tag Women Swirling Jazz Golden Coloured Necklace,79.98,36.79,0
e2a7c81b9eb2c1ffcc5f4d80d1479e3f,fashion_roupa_masculina,fashion menswear,37,360,1,250,17,7,20,NA,11346.jpg,Men,Jeans,Blue,Spring,Lee Men Blue Zed Fit Jeans,59.95,6.59,0
ef0045bdfc1b559c7695588c4bc324a3,malas_acessorios,bags accessories,52,476,1,850,50,9,36,NA,21688.jpg,Women,Watches,Silver,Summer,Fossil Women Silver-Toned Dial Watch ES1869,59.97,28.79,0
015f06d7b83e5a6f7d1765fb5d8bdfa6,fashion_roupa_masculina,fashion menswear,42,574,2,400,16,2,11,NA,14039.jpg,Men,Shirts,Green,Winter,Flying Machine Men Check Green Shirts,59.99,2.4,0
11a5b67d535b545294cb946e2f7d5966,fashion_calcados,fashion footwear,57,404,4,850,22,12,33,NA,18600.jpg,Women,Flats,Grey,Fall,Puma Women Roque Grey Sandals,89.97,9.9,0
e189be46c3e52f23ebe8a520e59d2c46,fashion_roupa_masculina,fashion menswear,58,275,2,1050,40,6,35,NA,13247.jpg,Men,Jeans,Blue,Fall,Palm Tree Kids Boy Washed Blue Jeans,49.98,5,0
5abf8ac7fdb8291904445c4bd64ac917,malas_acessorios,bags accessories,55,596,2,4200,55,25,37,NA,35095.jpg,Women,Scarves,Red,Winter,Allen Solly Women Red Scarf,69.96,5.6,1
590386f8c7dfc7ab1adac3857a4c074c,malas_acessorios,bags accessories,25,177,4,550,31,12,22,NA,59906.jpg,Women,Scarves,Green,Fall,Femella Women Green Printed Scarf,119.96,9.6,0
ecac086eca2f806295b1f43b4f6ca119,fashion_roupa_feminina,fashion women's clothing,40,1628,2,600,60,60,15,1,6874.jpg,Women,Dresses,Pink,Summer,Forever New Women Pink Sleeveless Dress,99.96,8,0
d3d5a1d52abe9a7d234908d873fc377b,malas_acessorios,bags accessories,24,520,3,4900,38,55,22,NA,33442.jpg,Women,Handbags,Teal,Winter,Baggit Women Rade Doko Teal Handbag,119.96,10.8,0
7e1cd234017755c3d884de59cbd15ca7,fashion_calcados,fashion footwear,57,404,4,1400,22,12,33,NA,45803.jpg,Women,Heels,Silver,Fall,Senorita Women Silver Flats,139.97,50.39,0
41797ff66598803fa9ac0480e2ab3bc2,malas_acessorios,bags accessories,24,513,5,9800,42,70,25,NA,10250.jpg,Women,Handbags,Brown,Winter,Murcia Women Hahk Brown Handbags,119.95,13.19,0
b4ea7aecf6304f60fe63221697a8e33b,fashion_roupa_masculina,fashion menswear,33,315,2,400,16,5,16,NA,33246.jpg,Men,Shirts,Lavender,Spring,Arrow Men Lavender Unstainable Slim Fit Shirt,19.97,1.8,1
942bede3ef6a71e73b5f0ae6ca2f64d9,fashion_calcados,fashion footwear,41,192,6,300,29,7,16,NA,42021.jpg,Women,Casual Shoes,Black,Summer,ADIDAS Women Black Vigor Shoes,59.98,20.99,0
ab4d60f2cff5544a9e5a3d9c7a88373b,malas_acessorios,bags accessories,39,784,3,3800,50,25,40,NA,43731.jpg,Women,Bracelet,Gold,Summer,Royal Diadem Bracelet,79.96,36.78,0
db49e555273e8f70eac0f18f20919850,fashion_calcados,fashion footwear,40,303,12,400,29,7,16,NA,59147.jpg,Women,Heels,Beige,Fall,Tiptopp Women Beige Sandals,109.96,38.49,0
fb5bf004540ad1453e3903bdd2162293,malas_acessorios,bags accessories,48,395,2,8050,16,98,33,NA,48768.jpg,Women,Jewellery Set,White,Summer,Miki Pearl Women Ivory Jewellery Set,29.98,14.39,0
0816234aa8a9ed73333cc61afb578bd1,malas_acessorios,bags accessories,41,940,3,550,16,30,20,NA,58140.jpg,Women,Earrings,Silver,Fall,Rreverie Silver Earrings,79.98,37.59,0
8d56572e0e7f9f3c82d73c8ebe61623e,malas_acessorios,bags accessories,28,360,1,550,16,44,35,NA,59900.jpg,Women,Scarves,Orange,Fall,Femella Women Multi Coloured Scarf,39.96,4.4,0
c45f017c36f9112a8bb4f170edfb1870,malas_acessorios,bags accessories,45,702,1,1400,33,10,49,NA,59907.jpg,Women,Scarves,Off White,Fall,Femella Women Off White Printed Scarf,49.97,4,0
66bd6e465a87926adb15dec604948867,fashion_roupa_masculina,fashion menswear,55,1241,2,700,16,2,20,NA,16507.jpg,Men,Jeans,Blue,Fall,Locomotive Men Washed Blue Jeans,99.99,8,1
7c263994ef32b8ced2fa464a5d4312a8,fashion_calcados,fashion footwear,54,404,4,800,22,12,33,NA,13539.jpg,Women,Heels,Gold,Spring,Carlton London Women Casual Gold Flats,119.99,39.6,0
